	# Disease ID	Disease Name	Gene ID	Gene_Name
17319	C3714756	Intellectual Disability	4208	MEF2C
17320	C3714756	Intellectual Disability	429	ASCL1
17321	C3714756	Intellectual Disability	4669	NAGLU
17322	C3714756	Intellectual Disability	4763	NF1
17323	C3714756	Intellectual Disability	4909	NTF4
17324	C3714756	Intellectual Disability	49855	SCAPER
17325	C3714756	Intellectual Disability	5080	PAX6
17326	C3714756	Intellectual Disability	51574	LARP7
17327	C3714756	Intellectual Disability	5190	PEX6
17328	C3714756	Intellectual Disability	5373	PMM2
17329	C3714756	Intellectual Disability	54499	TMCO1
17330	C3714756	Intellectual Disability	54806	AHI1
17331	C3714756	Intellectual Disability	54856	GON4L
17332	C3714756	Intellectual Disability	55148	UBR7
17333	C3714756	Intellectual Disability	55180	LINS1
17334	C3714756	Intellectual Disability	55212	BBS7
17335	C3714756	Intellectual Disability	55250	ELP2
17336	C3714756	Intellectual Disability	55596	ZCCHC8
17337	C3714756	Intellectual Disability	55621	TRMT1
17338	C3714756	Intellectual Disability	55684	RABL6
17339	C3714756	Intellectual Disability	55703	POLR3B
17340	C3714756	Intellectual Disability	5582	PRKCG
17341	C3714756	Intellectual Disability	55825	PECR
17342	C3714756	Intellectual Disability	56270	WDR45B
17343	C3714756	Intellectual Disability	56623	INPP5E
17344	C3714756	Intellectual Disability	57231	SNX14
17345	C3714756	Intellectual Disability	5728	PTEN
17346	C3714756	Intellectual Disability	57282	SLC4A10
17347	C3714756	Intellectual Disability	5900	RALGDS
17348	C3714756	Intellectual Disability	5927	KDM5A
17349	C3714756	Intellectual Disability	6000	RGS7
17350	C3714756	Intellectual Disability	627	BDNF
17351	C3714756	Intellectual Disability	6309	SC5D
17352	C3714756	Intellectual Disability	6334	SCN8A
17353	C3714756	Intellectual Disability	64220	STRA6
17354	C3714756	Intellectual Disability	64324	NSD1
17355	C3714756	Intellectual Disability	65084	TMEM135
17356	C3714756	Intellectual Disability	6513	SLC2A1
17357	C3714756	Intellectual Disability	6834	SURF1
17358	C3714756	Intellectual Disability	6873	TAF2
17359	C3714756	Intellectual Disability	7054	TH
17360	C3714756	Intellectual Disability	7432	VIP
17361	C3714756	Intellectual Disability	7443	VRK1
17362	C3714756	Intellectual Disability	7528	YY1
17363	C3714756	Intellectual Disability	767	CA8
17364	C3714756	Intellectual Disability	79042	TSEN34
17365	C3714756	Intellectual Disability	7915	ALDH5A1
17366	C3714756	Intellectual Disability	796	CALCA
17367	C3714756	Intellectual Disability	79644	SRD5A3
17368	C3714756	Intellectual Disability	79944	L2HGDH
17369	C3714756	Intellectual Disability	80185	TTI2
17370	C3714756	Intellectual Disability	8050	PDHX
17371	C3714756	Intellectual Disability	80746	TSEN2
17372	C3714756	Intellectual Disability	80781	COL18A1
17373	C3714756	Intellectual Disability	81704	DOCK8
17374	C3714756	Intellectual Disability	8242	KDM5C
17375	C3714756	Intellectual Disability	8290	H3-4
17376	C3714756	Intellectual Disability	835	CASP2
17377	C3714756	Intellectual Disability	8366	H4C2
17378	C3714756	Intellectual Disability	84274	COQ5
17379	C3714756	Intellectual Disability	84320	ACBD6
17380	C3714756	Intellectual Disability	84668	FAM126A
17381	C3714756	Intellectual Disability	84735	CNDP1
17382	C3714756	Intellectual Disability	84879	MFSD2A
17383	C3714756	Intellectual Disability	85358	SHANK3
17384	C3714756	Intellectual Disability	8575	PRKRA
17385	C3714756	Intellectual Disability	8831	SYNGAP1
17386	C3714756	Intellectual Disability	890	CCNA2
17387	C3714756	Intellectual Disability	8913	CACNA1G
17388	C3714756	Intellectual Disability	9179	AP4M1
17389	C3714756	Intellectual Disability	9378	NRXN1
17390	C3714756	Intellectual Disability	953	ENTPD1
17391	C3714756	Intellectual Disability	9759	HDAC4
17392	C3714756	Intellectual Disability	9901	SRGAP3
17393	C3714756	Intellectual Disability	9923	ZBTB40
17395	C0018213	Graves Disease	100507679	MUC22
17396	C0018213	Graves Disease	10665	TSBP1
17397	C0018213	Graves Disease	10678	B3GNT2
17398	C0018213	Graves Disease	114836	SLAMF6
17399	C0018213	Graves Disease	114904	C1QTNF6
17400	C0018213	Graves Disease	115352	FCRL3
17401	C0018213	Graves Disease	117189	GRDX
17402	C0018213	Graves Disease	1493	CTLA4
17403	C0018213	Graves Disease	23	ABCF1
17404	C0018213	Graves Disease	26191	PTPN22
17405	C0018213	Graves Disease	2638	GC
17406	C0018213	Graves Disease	28	ABO
17407	C0018213	Graves Disease	3137	HLA-J
17408	C0018213	Graves Disease	3710	ITPR3
17409	C0018213	Graves Disease	50976	GRD2
17410	C0018213	Graves Disease	64135	IFIH1
17411	C0018213	Graves Disease	646702	HLA-DPA2
17412	C0018213	Graves Disease	7038	TG
17413	C0018213	Graves Disease	7253	TSHR
17414	C0018213	Graves Disease	80862	ZNRD1ASP
17415	C0018213	Graves Disease	84159	ARID5B
17416	C0018213	Graves Disease	8635	RNASET2
17417	C0235032	Neurotoxicity Syndromes	120	ADD3
17418	C0235032	Neurotoxicity Syndromes	147	ADRA1B
17419	C0235032	Neurotoxicity Syndromes	1577	CYP3A5
17420	C0235032	Neurotoxicity Syndromes	1728	NQO1
17421	C0235032	Neurotoxicity Syndromes	2353	FOS
17422	C0235032	Neurotoxicity Syndromes	241	ALOX5AP
17423	C0235032	Neurotoxicity Syndromes	2475	MTOR
17424	C0235032	Neurotoxicity Syndromes	2570	GABRR2
17425	C0235032	Neurotoxicity Syndromes	27040	LAT
17426	C0235032	Neurotoxicity Syndromes	4780	NFE2L2
17427	C0235032	Neurotoxicity Syndromes	5023	P2RX1
17428	C0235032	Neurotoxicity Syndromes	5243	ABCB1
17429	C0235032	Neurotoxicity Syndromes	5327	PLAT
17430	C0235032	Neurotoxicity Syndromes	5444	PON1
17431	C0235032	Neurotoxicity Syndromes	5580	PRKCD
17432	C0235032	Neurotoxicity Syndromes	590	BCHE
17433	C0235032	Neurotoxicity Syndromes	598	BCL2L1
17434	C0235032	Neurotoxicity Syndromes	6039	RNASE6
17435	C0235032	Neurotoxicity Syndromes	6430	SRSF5
17436	C0235032	Neurotoxicity Syndromes	6489	ST8SIA1
17437	C0235032	Neurotoxicity Syndromes	7051	TGM1
17438	C0235032	Neurotoxicity Syndromes	7078	TIMP3
17439	C0235032	Neurotoxicity Syndromes	836	CASP3
17440	C0235032	Neurotoxicity Syndromes	83716	CRISPLD2
17441	C0235032	Neurotoxicity Syndromes	885	CCK
17442	C0235032	Neurotoxicity Syndromes	915	CD3D
17443	C3495498	Cardiomyopathy, Familial Hypertrophic, 1 (disorder)	291	SLC25A4
17444	C3495498	Cardiomyopathy, Familial Hypertrophic, 1 (disorder)	4607	MYBPC3
17445	C3495498	Cardiomyopathy, Familial Hypertrophic, 1 (disorder)	4624	MYH6
17446	C3495498	Cardiomyopathy, Familial Hypertrophic, 1 (disorder)	4625	MYH7
17447	C3495498	Cardiomyopathy, Familial Hypertrophic, 1 (disorder)	4634	MYL3
17448	C3495498	Cardiomyopathy, Familial Hypertrophic, 1 (disorder)	70	ACTC1
17449	C3495498	Cardiomyopathy, Familial Hypertrophic, 1 (disorder)	7134	TNNC1
17450	C3495498	Cardiomyopathy, Familial Hypertrophic, 1 (disorder)	7139	TNNT2
17451	C3495498	Cardiomyopathy, Familial Hypertrophic, 1 (disorder)	85366	MYLK2
17452	C3495498	Cardiomyopathy, Familial Hypertrophic, 1 (disorder)	859	CAV3
17453	C0004238	Atrial Fibrillation	10021	HCN4
17454	C0004238	Atrial Fibrillation	1482	NKX2-5
17455	C0004238	Atrial Fibrillation	1636	ACE
17456	C0004238	Atrial Fibrillation	1674	DES
17457	C0004238	Atrial Fibrillation	1906	EDN1
17458	C0004238	Atrial Fibrillation	2100	ESR2
17459	C0004238	Atrial Fibrillation	23224	SYNE2
17460	C0004238	Atrial Fibrillation	3360	HTR4
17461	C0004238	Atrial Fibrillation	3741	KCNA5
17462	C0004238	Atrial Fibrillation	3759	KCNJ2
17463	C0004238	Atrial Fibrillation	3782	KCNN3
17464	C0004238	Atrial Fibrillation	4524	MTHFR
17465	C0004238	Atrial Fibrillation	463	ZFHX3
17466	C0004238	Atrial Fibrillation	4846	NOS3
17467	C0004238	Atrial Fibrillation	4879	NPPB
17468	C0004238	Atrial Fibrillation	5396	PRRX1
17469	C0004238	Atrial Fibrillation	6331	SCN5A
17470	C0004238	Atrial Fibrillation	6336	SCN10A
17471	C0004238	Atrial Fibrillation	6401	SELE
17472	C0004238	Atrial Fibrillation	6660	SOX5
17473	C0004238	Atrial Fibrillation	7450	VWF
17474	C0004238	Atrial Fibrillation	7478	WNT8A
17475	C0004238	Atrial Fibrillation	84909	AOPEP
17476	C0004238	Atrial Fibrillation	857	CAV1
17477	C0004238	Atrial Fibrillation	858	CAV2
17478	C0004238	Atrial Fibrillation	9992	KCNE2
17479	C0019189	Hepatitis, Chronic	10063	COX17
17480	C0019189	Hepatitis, Chronic	1356	CP
17481	C0019189	Hepatitis, Chronic	150684	COMMD1
17482	C0019189	Hepatitis, Chronic	27232	GNMT
17483	C0019189	Hepatitis, Chronic	2876	GPX1
17484	C0019189	Hepatitis, Chronic	3082	HGF
17485	C0019189	Hepatitis, Chronic	3440	IFNA2
17486	C0019189	Hepatitis, Chronic	3855	KRT7
17487	C0019189	Hepatitis, Chronic	3880	KRT19
17488	C0019189	Hepatitis, Chronic	4087	SMAD2
17489	C0019189	Hepatitis, Chronic	4233	MET
17490	C0019189	Hepatitis, Chronic	4288	MKI67
17491	C0019189	Hepatitis, Chronic	4489	MT1A
17492	C0019189	Hepatitis, Chronic	475	ATOX1
17493	C0019189	Hepatitis, Chronic	538	ATP7A
17494	C0019189	Hepatitis, Chronic	59	ACTA2
17495	C0019189	Hepatitis, Chronic	6647	SOD1
17496	C0019189	Hepatitis, Chronic	6774	STAT3
17497	C0019189	Hepatitis, Chronic	7040	TGFB1
17498	C0019189	Hepatitis, Chronic	836	CASP3
17499	C0019189	Hepatitis, Chronic	847	CAT
17500	C0019189	Hepatitis, Chronic	9973	CCS
17501	C0004943	Behcet Syndrome	100528032	KLRC4-KLRK1
17502	C0004943	Behcet Syndrome	101928376	IL12A-AS1
17504	C0004943	Behcet Syndrome	1230	CCR1
17505	C0004943	Behcet Syndrome	149233	IL23R
17506	C0004943	Behcet Syndrome	170679	PSORS1C1
17507	C0004943	Behcet Syndrome	29842	TFCP2L1
17508	C0004943	Behcet Syndrome	3106	HLA-B
17509	C0004943	Behcet Syndrome	335	APOA1
17510	C0004943	Behcet Syndrome	337867	UBAC2
17511	C0004943	Behcet Syndrome	338	APOB
17512	C0004943	Behcet Syndrome	3383	ICAM1
17513	C0004943	Behcet Syndrome	3576	CXCL8
17514	C0004943	Behcet Syndrome	3586	IL10
17515	C0004943	Behcet Syndrome	3592	IL12A
17516	C0004943	Behcet Syndrome	3595	IL12RB2
17517	C0004943	Behcet Syndrome	3683	ITGAL
17518	C0004943	Behcet Syndrome	3689	ITGB2
17519	C0004943	Behcet Syndrome	4210	MEFV
17520	C0004943	Behcet Syndrome	5054	SERPINE1
17521	C0004943	Behcet Syndrome	51752	ERAP1
17522	C0004943	Behcet Syndrome	64127	NOD2
17523	C0004943	Behcet Syndrome	6775	STAT4
17524	C0004943	Behcet Syndrome	7099	TLR4
17525	C0004943	Behcet Syndrome	720	C4A
17526	C0004943	Behcet Syndrome	8302	KLRC4
17527	C0004943	Behcet Syndrome	847	CAT
17528	C0011854	Diabetes Mellitus, Insulin-Dependent	100128081	JAZF1-AS1
17529	C0011854	Diabetes Mellitus, Insulin-Dependent	10019	SH2B3
17530	C0011854	Diabetes Mellitus, Insulin-Dependent	100506742	CASP12
17531	C0011854	Diabetes Mellitus, Insulin-Dependent	10584	COLEC10
17532	C0011854	Diabetes Mellitus, Insulin-Dependent	10666	CD226
17533	C0011854	Diabetes Mellitus, Insulin-Dependent	10745	PHTF1
17534	C0011854	Diabetes Mellitus, Insulin-Dependent	1129	CHRM2
17535	C0011854	Diabetes Mellitus, Insulin-Dependent	114904	C1QTNF6
17536	C0011854	Diabetes Mellitus, Insulin-Dependent	1356	CP
17537	C0011854	Diabetes Mellitus, Insulin-Dependent	139716	GAB3
17538	C0011854	Diabetes Mellitus, Insulin-Dependent	1401	CRP
17539	C0011854	Diabetes Mellitus, Insulin-Dependent	146754	DNAH2
17540	C0011854	Diabetes Mellitus, Insulin-Dependent	1493	CTLA4
17541	C0011854	Diabetes Mellitus, Insulin-Dependent	1512	CTSH
17542	C0011854	Diabetes Mellitus, Insulin-Dependent	160365	CLECL1
17543	C0011854	Diabetes Mellitus, Insulin-Dependent	1649	DDIT3
17544	C0011854	Diabetes Mellitus, Insulin-Dependent	169792	GLIS3
17545	C0011854	Diabetes Mellitus, Insulin-Dependent	2065	ERBB3
17546	C0011854	Diabetes Mellitus, Insulin-Dependent	22979	EFR3B
17547	C0011854	Diabetes Mellitus, Insulin-Dependent	23274	CLEC16A
17548	C0011854	Diabetes Mellitus, Insulin-Dependent	23316	CUX2
17549	C0011854	Diabetes Mellitus, Insulin-Dependent	246778	IL27
17550	C0011854	Diabetes Mellitus, Insulin-Dependent	25865	PRKD2
17551	C0011854	Diabetes Mellitus, Insulin-Dependent	26191	PTPN22
17552	C0011854	Diabetes Mellitus, Insulin-Dependent	26291	FGF21
17553	C0011854	Diabetes Mellitus, Insulin-Dependent	29121	CLEC2D
17554	C0011854	Diabetes Mellitus, Insulin-Dependent	29949	IL19
17555	C0011854	Diabetes Mellitus, Insulin-Dependent	3117	HLA-DQA1
17556	C0011854	Diabetes Mellitus, Insulin-Dependent	3119	HLA-DQB1
17557	C0011854	Diabetes Mellitus, Insulin-Dependent	3122	HLA-DRA
17558	C0011854	Diabetes Mellitus, Insulin-Dependent	3123	HLA-DRB1
17559	C0011854	Diabetes Mellitus, Insulin-Dependent	3240	HP
17560	C0011854	Diabetes Mellitus, Insulin-Dependent	3291	HSD11B2
17561	C0011854	Diabetes Mellitus, Insulin-Dependent	3458	IFNG
17562	C0011854	Diabetes Mellitus, Insulin-Dependent	3479	IGF1
17563	C0011854	Diabetes Mellitus, Insulin-Dependent	3481	IGF2
17564	C0011854	Diabetes Mellitus, Insulin-Dependent	3559	IL2RA
17565	C0011854	Diabetes Mellitus, Insulin-Dependent	3586	IL10
17566	C0011854	Diabetes Mellitus, Insulin-Dependent	3630	INS
17567	C0011854	Diabetes Mellitus, Insulin-Dependent	3710	ITPR3
17568	C0011854	Diabetes Mellitus, Insulin-Dependent	3767	KCNJ11
17569	C0011854	Diabetes Mellitus, Insulin-Dependent	387103	CENPW
17570	C0011854	Diabetes Mellitus, Insulin-Dependent	4008	LMO7
17571	C0011854	Diabetes Mellitus, Insulin-Dependent	4842	NOS1
17572	C0011854	Diabetes Mellitus, Insulin-Dependent	4846	NOS3
17573	C0011854	Diabetes Mellitus, Insulin-Dependent	4938	OAS1
17574	C0011854	Diabetes Mellitus, Insulin-Dependent	50604	IL20
17575	C0011854	Diabetes Mellitus, Insulin-Dependent	5078	PAX4
17576	C0011854	Diabetes Mellitus, Insulin-Dependent	50943	FOXP3
17577	C0011854	Diabetes Mellitus, Insulin-Dependent	51214	IGF2-AS
17578	C0011854	Diabetes Mellitus, Insulin-Dependent	5236	PGM1
17579	C0011854	Diabetes Mellitus, Insulin-Dependent	53347	UBASH3A
17580	C0011854	Diabetes Mellitus, Insulin-Dependent	55315	SLC29A3
17581	C0011854	Diabetes Mellitus, Insulin-Dependent	55384	MEG3
17582	C0011854	Diabetes Mellitus, Insulin-Dependent	55423	SIRPG
17583	C0011854	Diabetes Mellitus, Insulin-Dependent	55876	GSDMB
17584	C0011854	Diabetes Mellitus, Insulin-Dependent	5588	PRKCQ
17585	C0011854	Diabetes Mellitus, Insulin-Dependent	5771	PTPN2
17586	C0011854	Diabetes Mellitus, Insulin-Dependent	60468	BACH2
17587	C0011854	Diabetes Mellitus, Insulin-Dependent	60495	HPSE2
17588	C0011854	Diabetes Mellitus, Insulin-Dependent	6364	CCL20
17589	C0011854	Diabetes Mellitus, Insulin-Dependent	64135	IFIH1
17590	C0011854	Diabetes Mellitus, Insulin-Dependent	64375	IKZF4
17591	C0011854	Diabetes Mellitus, Insulin-Dependent	6556	SLC11A1
17592	C0011854	Diabetes Mellitus, Insulin-Dependent	677	ZFP36L1
17593	C0011854	Diabetes Mellitus, Insulin-Dependent	6774	STAT3
17594	C0011854	Diabetes Mellitus, Insulin-Dependent	6833	ABCC8
17595	C0011854	Diabetes Mellitus, Insulin-Dependent	6927	HNF1A
17596	C0011854	Diabetes Mellitus, Insulin-Dependent	7124	TNF
17597	C0011854	Diabetes Mellitus, Insulin-Dependent	723961	INS-IGF2
17598	C0011854	Diabetes Mellitus, Insulin-Dependent	7297	TYK2
17599	C0011854	Diabetes Mellitus, Insulin-Dependent	80018	NAA25
17600	C0011854	Diabetes Mellitus, Insulin-Dependent	84162	KIAA1109
17601	C0011854	Diabetes Mellitus, Insulin-Dependent	847	CAT
17602	C0011854	Diabetes Mellitus, Insulin-Dependent	8935	SKAP2
17603	C0011854	Diabetes Mellitus, Insulin-Dependent	9131	AIFM1
17604	C0011854	Diabetes Mellitus, Insulin-Dependent	969	CD69
17605	C0011853	Diabetes Mellitus, Experimental	10891	PPARGC1A
17606	C0011853	Diabetes Mellitus, Experimental	1129	CHRM2
17607	C0011853	Diabetes Mellitus, Experimental	1374	CPT1A
17608	C0011853	Diabetes Mellitus, Experimental	1375	CPT1B
17609	C0011853	Diabetes Mellitus, Experimental	148	ADRA1A
17610	C0011853	Diabetes Mellitus, Experimental	1535	CYBA
17611	C0011853	Diabetes Mellitus, Experimental	1536	CYBB
17612	C0011853	Diabetes Mellitus, Experimental	1543	CYP1A1
17613	C0011853	Diabetes Mellitus, Experimental	155	ADRB3
17614	C0011853	Diabetes Mellitus, Experimental	1636	ACE
17615	C0011853	Diabetes Mellitus, Experimental	1728	NQO1
17616	C0011853	Diabetes Mellitus, Experimental	183	AGT
17617	C0011853	Diabetes Mellitus, Experimental	1906	EDN1
17618	C0011853	Diabetes Mellitus, Experimental	2101	ESRRA
17619	C0011853	Diabetes Mellitus, Experimental	2180	ACSL1
17620	C0011853	Diabetes Mellitus, Experimental	2309	FOXO3
17621	C0011853	Diabetes Mellitus, Experimental	23411	SIRT1
17622	C0011853	Diabetes Mellitus, Experimental	26291	FGF21
17623	C0011853	Diabetes Mellitus, Experimental	2645	GCK
17624	C0011853	Diabetes Mellitus, Experimental	2820	GPD2
17625	C0011853	Diabetes Mellitus, Experimental	2876	GPX1
17626	C0011853	Diabetes Mellitus, Experimental	2936	GSR
17627	C0011853	Diabetes Mellitus, Experimental	3098	HK1
17628	C0011853	Diabetes Mellitus, Experimental	3162	HMOX1
17629	C0011853	Diabetes Mellitus, Experimental	3290	HSD11B1
17630	C0011853	Diabetes Mellitus, Experimental	3375	IAPP
17631	C0011853	Diabetes Mellitus, Experimental	3383	ICAM1
17632	C0011853	Diabetes Mellitus, Experimental	3397	ID1
17633	C0011853	Diabetes Mellitus, Experimental	3458	IFNG
17634	C0011853	Diabetes Mellitus, Experimental	3479	IGF1
17635	C0011853	Diabetes Mellitus, Experimental	355	FAS
17636	C0011853	Diabetes Mellitus, Experimental	3553	IL1B
17637	C0011853	Diabetes Mellitus, Experimental	3569	IL6
17638	C0011853	Diabetes Mellitus, Experimental	3643	INSR
17639	C0011853	Diabetes Mellitus, Experimental	3651	PDX1
17640	C0011853	Diabetes Mellitus, Experimental	3667	IRS1
17641	C0011853	Diabetes Mellitus, Experimental	3767	KCNJ11
17642	C0011853	Diabetes Mellitus, Experimental	3953	LEPR
17643	C0011853	Diabetes Mellitus, Experimental	412	STS
17644	C0011853	Diabetes Mellitus, Experimental	4217	MAP3K5
17645	C0011853	Diabetes Mellitus, Experimental	4240	MFGE8
17646	C0011853	Diabetes Mellitus, Experimental	4313	MMP2
17647	C0011853	Diabetes Mellitus, Experimental	4318	MMP9
17648	C0011853	Diabetes Mellitus, Experimental	4353	MPO
17649	C0011853	Diabetes Mellitus, Experimental	4513	COX2
17650	C0011853	Diabetes Mellitus, Experimental	4535	ND1
17651	C0011853	Diabetes Mellitus, Experimental	467	ATF3
17652	C0011853	Diabetes Mellitus, Experimental	4760	NEUROD1
17653	C0011853	Diabetes Mellitus, Experimental	4825	NKX6-1
17654	C0011853	Diabetes Mellitus, Experimental	4843	NOS2
17655	C0011853	Diabetes Mellitus, Experimental	4846	NOS3
17656	C0011853	Diabetes Mellitus, Experimental	488	ATP2A2
17657	C0011853	Diabetes Mellitus, Experimental	489	ATP2A3
17658	C0011853	Diabetes Mellitus, Experimental	5054	SERPINE1
17659	C0011853	Diabetes Mellitus, Experimental	5080	PAX6
17660	C0011853	Diabetes Mellitus, Experimental	51	ACOX1
17661	C0011853	Diabetes Mellitus, Experimental	5105	PCK1
17662	C0011853	Diabetes Mellitus, Experimental	5126	PCSK2
17663	C0011853	Diabetes Mellitus, Experimental	5166	PDK4
17664	C0011853	Diabetes Mellitus, Experimental	5213	PFKM
17665	C0011853	Diabetes Mellitus, Experimental	5313	PKLR
17666	C0011853	Diabetes Mellitus, Experimental	53637	S1PR5
17667	C0011853	Diabetes Mellitus, Experimental	5465	PPARA
17668	C0011853	Diabetes Mellitus, Experimental	5468	PPARG
17669	C0011853	Diabetes Mellitus, Experimental	5578	PRKCA
17670	C0011853	Diabetes Mellitus, Experimental	5580	PRKCD
17671	C0011853	Diabetes Mellitus, Experimental	5581	PRKCE
17672	C0011853	Diabetes Mellitus, Experimental	5743	PTGS2
17673	C0011853	Diabetes Mellitus, Experimental	57678	GPAM
17674	C0011853	Diabetes Mellitus, Experimental	581	BAX
17675	C0011853	Diabetes Mellitus, Experimental	596	BCL2
17676	C0011853	Diabetes Mellitus, Experimental	5970	RELA
17677	C0011853	Diabetes Mellitus, Experimental	5972	REN
17678	C0011853	Diabetes Mellitus, Experimental	598	BCL2L1
17679	C0011853	Diabetes Mellitus, Experimental	623	BDKRB1
17680	C0011853	Diabetes Mellitus, Experimental	6277	S100A6
17681	C0011853	Diabetes Mellitus, Experimental	6364	CCL20
17682	C0011853	Diabetes Mellitus, Experimental	6376	CX3CL1
17683	C0011853	Diabetes Mellitus, Experimental	641371	ACOT1
17684	C0011853	Diabetes Mellitus, Experimental	6514	SLC2A2
17685	C0011853	Diabetes Mellitus, Experimental	6517	SLC2A4
17686	C0011853	Diabetes Mellitus, Experimental	653361	NCF1
17687	C0011853	Diabetes Mellitus, Experimental	6548	SLC9A1
17688	C0011853	Diabetes Mellitus, Experimental	6550	SLC9A3
17689	C0011853	Diabetes Mellitus, Experimental	6616	SNAP25
17690	C0011853	Diabetes Mellitus, Experimental	6647	SOD1
17691	C0011853	Diabetes Mellitus, Experimental	6648	SOD2
17692	C0011853	Diabetes Mellitus, Experimental	6720	SREBF1
17693	C0011853	Diabetes Mellitus, Experimental	7040	TGFB1
17694	C0011853	Diabetes Mellitus, Experimental	7076	TIMP1
17695	C0011853	Diabetes Mellitus, Experimental	7077	TIMP2
17696	C0011853	Diabetes Mellitus, Experimental	7124	TNF
17697	C0011853	Diabetes Mellitus, Experimental	7132	TNFRSF1A
17698	C0011853	Diabetes Mellitus, Experimental	7157	TP53
17699	C0011853	Diabetes Mellitus, Experimental	7351	UCP2
17700	C0011853	Diabetes Mellitus, Experimental	7422	VEGFA
17701	C0011853	Diabetes Mellitus, Experimental	7533	YWHAH
17702	C0011853	Diabetes Mellitus, Experimental	836	CASP3
17703	C0011853	Diabetes Mellitus, Experimental	847	CAT
17704	C0011853	Diabetes Mellitus, Experimental	857	CAV1
17705	C0011853	Diabetes Mellitus, Experimental	859	CAV3
17706	C0011853	Diabetes Mellitus, Experimental	8639	AOC3
17707	C0011853	Diabetes Mellitus, Experimental	8698	S1PR4
17708	C0011853	Diabetes Mellitus, Experimental	9131	AIFM1
17709	C0011853	Diabetes Mellitus, Experimental	9294	S1PR2
17710	C0011853	Diabetes Mellitus, Experimental	968	CD68
17711	C0242422	Parkinsonian Disorders	120892	LRRK2
17712	C0242422	Parkinsonian Disorders	142	PARP1
17713	C0242422	Parkinsonian Disorders	1639	DCTN1
17714	C0242422	Parkinsonian Disorders	1644	DDC
17715	C0242422	Parkinsonian Disorders	1813	DRD2
17716	C0242422	Parkinsonian Disorders	216	ALDH1A1
17717	C0242422	Parkinsonian Disorders	2668	GDNF
17718	C0242422	Parkinsonian Disorders	2936	GSR
17719	C0242422	Parkinsonian Disorders	4137	MAPT
17720	C0242422	Parkinsonian Disorders	478	ATP1A3
17721	C0242422	Parkinsonian Disorders	4803	NGF
17722	C0242422	Parkinsonian Disorders	5071	PRKN
17723	C0242422	Parkinsonian Disorders	5173	PDYN
17724	C0242422	Parkinsonian Disorders	5428	POLG
17725	C0242422	Parkinsonian Disorders	55532	SLC30A10
17726	C0242422	Parkinsonian Disorders	5580	PRKCD
17727	C0242422	Parkinsonian Disorders	5617	PRL
17728	C0242422	Parkinsonian Disorders	65018	PINK1
